Run,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250
77,4.0,4.0,1.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,4.0,3.0,1.0,2.0,3.0,4.0,3.0,1.0,4.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,4.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,6.0,7.0,9.0,10.0,12.0,12.0,15.0,19.0,23.0,27.0,32.0,37.0,41.0,46.0,55.0,60.0,64.0,70.0,78.0,84.0,93.0,107.0,119.0,131.0,145.0,158.0,166.0,176.0,190.0,200.0,211.0,225.0,238.0,245.0,252.0,260.0,270.0,286.0,298.0,308.0,319.0,328.0,340.0,351.0,360.0,375.0,384.0,393.0,403.0,413.0,422.0,426.0,429.0,433.0,443.0,448.0,453.0,462.0,464.0,472.0,479.0,485.0,489.0,493.0,496.0,498.0,499.0,502.0,505.0,507.0,510.0,511.0,515.0,516.0,519.0,523.0,526.0,526.0,526.0,529.0,532.0,533.0,536.0,537.0,537.0,537.0,538.0,542.0,542.0,543.0,544.0,545.0,546.0,547.0,548.0,548.0,550.0,551.0,552.0,553.0,553.0,554.0,557.0,557.0,557.0,559.0,559.0,563.0,563.0,565.0,566.0,568.0,570.0,572.0,574.0,576.0,577.0,577.0,578.0,580.0,582.0,582.0,584.0,584.0,585.0,586.0,587.0,588.0,591.0,592.0,592.0,592.0,593.0,593.0,593.0,594.0,596.0,596.0,599.0,601.0,602.0,603.0,604.0,604.0,605.0,605.0,605.0,605.0,607.0,608.0,609.0,610.0,612.0,613.0,614.0,619.0,622.0,622.0,624.0,627.0,628.0,628.0,629.0,629.0,631.0,633.0,635.0,636.0,638.0,640.0,642.0,643.0,643.0,643.0,644.0,645.0,645.0,646.0,647.0,647.0,649.0,651.0,651.0,653.0,654.0,655.0,655.0,655.0,655.0,656.0,657.0,657.0,658.0,658.0,659.0,659.0,662.0,662.0,663.0,665.0,667.0,667.0,668.0,668.0,668.0,669.0,669.0,669.0,671.0,672.0,672.0,672.0,672.0,672.0,673.0,674.0,676.0,677.0,678.0,681.0,683.0,684.0,686.0,688.0
80,1.0,3.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,1.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,13.0,14.0,14.0,15.0,18.0,19.0,19.0,19.0,20.0,20.0,21.0,21.0,22.0,23.0,23.0,23.0,24.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,27.0,28.0,31.0,31.0,31.0,31.0,33.0,33.0,33.0,33.0,34.0,34.0,36.0,36.0,37.0,37.0,38.0,38.0,41.0,45.0,46.0,46.0,47.0,49.0,49.0,50.0,52.0,54.0,55.0,56.0,59.0,62.0,62.0,65.0,66.0,67.0,71.0,74.0,76.0,80.0,81.0,84.0,86.0,89.0,92.0,95.0,99.0,101.0,108.0,110.0,115.0,118.0,121.0,124.0,126.0,127.0,137.0
82,4.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,7.0,7.0,9.0,13.0,15.0,18.0,20.0,23.0,26.0,32.0,36.0,43.0,50.0,62.0,66.0,71.0,80.0,95.0,108.0,117.0,130.0,139.0,149.0,158.0,170.0,184.0,196.0,208.0,225.0,245.0,259.0,275.0,286.0,311.0,328.0,347.0,364.0,387.0,408.0,444.0,468.0,504.0,532.0,555.0,594.0,628.0,661.0,692.0,731.0,777.0,812.0,843.0,871.0,910.0,955.0,987.0,1020.0,1053.0,1109.0,1157.0,1194.0,1229.0,1272.0,1324.0,1368.0,1412.0,1465.0,1515.0,1565.0,1624.0,1672.0,1728.0,1770.0,1814.0,1860.0,1904.0,1949.0,1988.0,2020.0,2054.0,2084.0,2121.0,2156.0,2193.0,2222.0,2267.0,2306.0,2340.0,2380.0,2423.0,2438.0,2467.0,2498.0,2520.0,2542.0,2577.0,2607.0,2630.0,2661.0,2683.0,2711.0,2737.0,2764.0,2781.0,2809.0,2835.0,2862.0,2882.0,2902.0,2926.0,2948.0,2977.0,2991.0,3013.0,3036.0,3054.0,3077.0,3098.0,3126.0,3151.0,3179.0,3205.0,3231.0,3255.0,3281.0,3296.0,3321.0,3344.0,3362.0,3390.0,3411.0,3430.0,3458.0,3487.0,3515.0,3538.0,3562.0,3579.0,3601.0,3624.0,3643.0,3667.0,3685.0,3710.0,3729.0,3751.0,3773.0,3796.0,3810.0,3827.0,3852.0,3874.0
83,1.0,4.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,1.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,14.0,14.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,19.0,19.0,21.0,21.0,21.0,21.0,21.0,22.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,25.0,25.0,27.0,27.0,27.0,27.0,28.0,28.0,29.0,30.0,30.0,30.0,31.0,31.0,31.0,31.0,31.0,33.0,34.0,36.0,38.0,38.0,41.0,41.0,42.0,42.0,43.0,44.0,44.0,44.0,44.0,47.0,50.0
84,3.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,5.0,5.0,6.0,8.0,12.0,13.0,14.0,16.0,19.0,26.0,35.0,44.0,52.0,64.0,83.0,102.0,116.0,135.0,161.0,188.0,210.0,228.0,259.0,295.0,323.0,359.0,394.0,433.0,457.0,498.0,538.0,581.0,621.0,661.0,699.0,753.0,808.0,862.0,901.0,956.0,1000.0,1052.0,1097.0,1144.0,1197.0,1256.0,1295.0,1338.0,1371.0,1408.0,1443.0,1470.0,1499.0,1537.0,1571.0,1603.0,1628.0,1656.0,1688.0,1713.0,1742.0,1764.0,1793.0,1827.0,1850.0,1877.0,1900.0,1918.0,1936.0,1955.0,1977.0,1993.0,2011.0,2028.0,2045.0,2056.0,2074.0,2084.0,2108.0,2119.0,2134.0,2149.0,2164.0,2175.0,2191.0,2202.0,2219.0,2233.0,2250.0,2267.0,2283.0,2296.0,2305.0,2320.0,2327.0,2342.0,2351.0,2358.0,2368.0,2373.0,2380.0,2393.0,2400.0,2406.0,2414.0,2420.0,2436.0,2445.0,2459.0,2463.0,2474.0,2487.0,2493.0,2504.0,2515.0,2519.0,2529.0,2539.0,2547.0,2558.0,2568.0,2580.0,2595.0,2605.0,2620.0,2634.0,2644.0,2653.0,2665.0,2671.0,2680.0,2689.0,2697.0,2714.0,2727.0,2738.0,2750.0,2768.0,2781.0,2796.0,2808.0,2825.0,2831.0,2837.0,2846.0,2860.0,2872.0,2887.0,2898.0,2912.0,2923.0,2929.0,2940.0,2952.0,2966.0,2976.0,2981.0,2990.0,2999.0,3011.0,3018.0,3026.0,3038.0,3054.0,3061.0,3073.0,3088.0,3099.0,3113.0,3125.0,3139.0,3149.0,3153.0,3166.0,3177.0,3188.0,3198.0,3205.0,3220.0,3237.0,3245.0,3257.0,3269.0,3278.0,3291.0,3302.0,3310.0,3320.0,3331.0,3340.0,3347.0,3361.0,3370.0,3383.0,3389.0,3402.0,3411.0,3424.0,3432.0,3445.0,3453.0,3461.0,3470.0,3482.0,3490.0,3497.0,3509.0,3520.0,3537.0,3550.0,3563.0,3583.0,3593.0,3609.0,3622.0
85,3.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,11.0,24.0,46.0,69.0,107.0,144.0,216.0,277.0,334.0,410.0,491.0,575.0,675.0,821.0,956.0,1138.0,1382.0,1630.0,1913.0,2220.0,2553.0,2834.0,3173.0,3486.0,3750.0,4032.0,4295.0,4491.0,4682.0,4893.0,5088.0,5265.0,5448.0,5614.0,5778.0,5939.0,6103.0,6260.0,6411.0,6541.0,6689.0,6827.0,6929.0,7076.0,7203.0,7307.0,7417.0,7524.0,7642.0,7754.0,7867.0,7965.0,8055.0,8155.0,8242.0,8331.0,8413.0,8488.0,8574.0,8657.0,8714.0,8782.0,8845.0,8908.0,8983.0,9038.0,9094.0,9159.0,9224.0,9281.0,9349.0,9394.0,9436.0,9484.0,9531.0,9573.0,9619.0,9664.0,9700.0,9749.0,9783.0,9815.0,9850.0,9878.0,9911.0,9947.0,9979.0,10028.0,10061.0,10093.0,10123.0,10151.0,10176.0,10205.0,10224.0,10241.0,10276.0,10300.0,10312.0,10336.0,10361.0,10377.0,10396.0,10412.0,10432.0,10453.0,10475.0,10486.0,10496.0,10514.0,10532.0,10552.0,10567.0,10585.0,10595.0,10608.0,10623.0,10636.0,10647.0,10657.0,10663.0,10672.0,10683.0,10689.0,10698.0,10704.0,10715.0,10721.0,10730.0,10739.0,10745.0,10749.0,10754.0,10762.0,10766.0,10773.0,10777.0,10780.0,10784.0,10793.0,10798.0,10805.0,10808.0,10812.0,10821.0,10828.0,10835.0,10840.0,10846.0,10850.0,10856.0,10865.0,10868.0,10872.0,10875.0,10879.0,10882.0,10886.0,10889.0,10895.0,10896.0,10903.0,10907.0,10909.0,10910.0,10913.0,10916.0,10918.0,10921.0,10923.0,10923.0,10924.0,10925.0,10929.0,10930.0,10933.0,10934.0,10937.0,10938.0,10941.0,10944.0,10945.0,10949.0,10949.0,10950.0,10952.0,10953.0,10953.0,10955.0,10953.0,10953.0,10953.0,10955.0,10957.0,10958.0,10960.0,10962.0,10962.0,10964.0,10964.0,10964.0,10964.0,10965.0,10969.0,10970.0,10972.0,10973.0,10973.0,10973.0,10974.0,10974.0,10974.0,10975.0,10976.0,10976.0,10977.0,10979.0,10979.0,10980.0,10982.0,10983.0,10983.0,10983.0,10983.0,10984.0,10984.0,10985.0,10986.0,10987.0
86,4.0,1.0,4.0,4.0,2.0,1.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,8.0,12.0,16.0,18.0,20.0,27.0,32.0,40.0,60.0,95.0,131.0,187.0,264.0,352.0,439.0,538.0,669.0,829.0,994.0,1206.0,1447.0,1683.0,1951.0,2252.0,2556.0,2871.0,3169.0,3476.0,3758.0,4029.0,4273.0,4512.0,4737.0,4937.0,5137.0,5343.0,5526.0,5707.0,5872.0,6036.0,6213.0,6370.0,6538.0,6678.0,6843.0,6971.0,7111.0,7242.0,7360.0,7472.0,7584.0,7697.0,7803.0,7899.0,7987.0,8076.0,8173.0,8259.0,8350.0,8415.0,8501.0,8577.0,8645.0,8724.0,8791.0,8877.0,8930.0,8985.0,9066.0,9122.0,9175.0,9229.0,9289.0,9342.0,9399.0,9472.0,9531.0,9578.0,9632.0,9675.0,9715.0,9757.0,9794.0,9829.0,9849.0,9885.0,9912.0,9944.0,9978.0,10006.0,10035.0,10059.0,10088.0,10113.0,10138.0,10161.0,10183.0,10203.0,10233.0,10254.0,10277.0,10297.0,10308.0,10333.0,10346.0,10368.0,10387.0,10399.0,10417.0,10431.0,10443.0,10460.0,10475.0,10494.0,10511.0,10530.0,10540.0,10561.0,10567.0,10581.0,10595.0,10606.0,10617.0,10624.0,10633.0,10649.0,10657.0,10663.0,10676.0,10689.0,10697.0,10705.0,10718.0,10724.0,10736.0,10745.0,10753.0,10760.0,10768.0,10776.0,10783.0,10787.0,10794.0,10801.0,10808.0,10815.0,10817.0,10820.0,10825.0,10828.0,10834.0,10838.0,10846.0,10849.0,10855.0,10858.0,10862.0,10864.0,10869.0,10874.0,10880.0,10884.0,10887.0,10892.0,10893.0,10898.0,10903.0,10909.0,10910.0,10912.0,10914.0,10918.0,10919.0,10923.0,10923.0,10926.0,10932.0,10935.0,10938.0,10940.0,10941.0,10943.0,10945.0,10946.0,10946.0,10946.0,10949.0,10951.0,10953.0,10955.0,10955.0,10956.0,10959.0,10964.0,10964.0,10965.0,10965.0,10966.0,10966.0,10967.0,10968.0,10969.0,10969.0,10970.0,10969.0,10970.0,10972.0,10973.0,10975.0,10976.0,10977.0,10978.0,10979.0,10979.0,10981.0,10982.0,10982.0,10982.0,10983.0,10984.0,10986.0,10986.0,10987.0,10987.0,10989.0
87,3.0,4.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,8.0,9.0,11.0,12.0,13.0,16.0,21.0,23.0,26.0,30.0,32.0,33.0,35.0,36.0,40.0,40.0,45.0,48.0,49.0,52.0,55.0,61.0,69.0,74.0,79.0,91.0,93.0,106.0,111.0,121.0,136.0,150.0,157.0,167.0,179.0,199.0,213.0,219.0,241.0,261.0,276.0,302.0,334.0,352.0,372.0,397.0,418.0,447.0,484.0,514.0,548.0,583.0,613.0,648.0,701.0,727.0,778.0,831.0,876.0,927.0,976.0,1053.0,1096.0,1170.0,1235.0,1291.0,1367.0,1434.0,1498.0,1575.0,1652.0,1733.0,1820.0,1910.0,1992.0,2091.0,2187.0,2274.0,2384.0,2485.0,2596.0,2714.0,2854.0,2974.0,3108.0,3228.0,3347.0,3473.0,3597.0,3746.0,3857.0,3995.0,4117.0,4241.0,4368.0,4492.0,4608.0,4726.0,4860.0,4993.0,5124.0,5253.0,5367.0,5490.0,5603.0,5719.0,5840.0,5950.0,6067.0,6173.0,6288.0,6390.0,6497.0,6589.0,6701.0,6819.0,6907.0,7003.0,7098.0,7198.0,7279.0,7383.0,7475.0,7574.0,7653.0,7761.0,7838.0,7910.0,8000.0,8082.0,8161.0,8223.0,8309.0,8400.0,8466.0,8542.0,8616.0,8670.0,8739.0,8790.0,8848.0,8910.0,8966.0,9023.0,9074.0,9113.0,9159.0,9192.0,9236.0,9292.0,9335.0,9381.0,9433.0,9468.0,9504.0,9543.0,9584.0,9623.0,9661.0,9703.0,9727.0,9762.0,9786.0,9812.0,9837.0,9865.0,9896.0,9921.0,9953.0,9986.0,10011.0,10039.0,10056.0,10080.0,10100.0,10123.0,10146.0,10168.0,10180.0,10197.0,10214.0,10232.0,10248.0,10258.0,10278.0,10293.0,10305.0,10328.0,10344.0,10360.0,10369.0,10384.0,10398.0,10416.0
